Period,Hypothesis,Lag (min),Correlation
2025-12-01 18:22:00+00:00 → 2025-12-01 19:13:00+00:00,EWJ follows QQQ,0,0.5499460265208342
2025-12-01 18:22:00+00:00 → 2025-12-01 19:13:00+00:00,EWT follows QQQ,0,0.7119376358674502
2025-12-01 18:22:00+00:00 → 2025-12-01 19:13:00+00:00,EWC follows QQQ,0,0.6342289822074855
2025-12-01 18:22:00+00:00 → 2025-12-01 19:13:00+00:00,EWU follows QQQ,5,0.3605028215397925
2025-12-01 18:22:00+00:00 → 2025-12-01 19:13:00+00:00,XLK follows QQQ,0,0.924637450220287
2025-12-01 18:23:00+00:00 → 2025-12-01 19:19:00+00:00,EWJ follows QQQ,0,0.5434669927143281
2025-12-01 18:23:00+00:00 → 2025-12-01 19:19:00+00:00,EWT follows QQQ,0,0.7056658900615125
2025-12-01 18:23:00+00:00 → 2025-12-01 19:19:00+00:00,EWC follows QQQ,0,0.6340301563353486
2025-12-01 18:23:00+00:00 → 2025-12-01 19:19:00+00:00,EWU follows QQQ,5,0.36178564684180153
2025-12-01 18:23:00+00:00 → 2025-12-01 19:19:00+00:00,XLK follows QQQ,0,0.9209893206113412
2025-12-01 18:24:00+00:00 → 2025-12-01 19:20:00+00:00,EWJ follows QQQ,0,0.5445921579827246
2025-12-01 18:24:00+00:00 → 2025-12-01 19:20:00+00:00,EWT follows QQQ,0,0.6922575102098123
2025-12-01 18:24:00+00:00 → 2025-12-01 19:20:00+00:00,EWC follows QQQ,0,0.5662067893448322
2025-12-01 18:24:00+00:00 → 2025-12-01 19:20:00+00:00,EWU follows QQQ,5,0.41818865267169913
2025-12-01 18:24:00+00:00 → 2025-12-01 19:20:00+00:00,XLK follows QQQ,0,0.925275659124911
2025-12-01 18:25:00+00:00 → 2025-12-01 19:21:00+00:00,EWJ follows QQQ,0,0.5518519791225862
2025-12-01 18:25:00+00:00 → 2025-12-01 19:21:00+00:00,EWT follows QQQ,0,0.6830006414334118
2025-12-01 18:25:00+00:00 → 2025-12-01 19:21:00+00:00,EWC follows QQQ,0,0.5536920364638946
2025-12-01 18:25:00+00:00 → 2025-12-01 19:21:00+00:00,EWU follows QQQ,5,0.385062104301863
2025-12-01 18:25:00+00:00 → 2025-12-01 19:21:00+00:00,XLK follows QQQ,0,0.9262360922466429
2025-12-01 18:26:00+00:00 → 2025-12-01 19:22:00+00:00,EWJ follows QQQ,0,0.549545561761812
2025-12-01 18:26:00+00:00 → 2025-12-01 19:22:00+00:00,EWT follows QQQ,0,0.706413670778892
2025-12-01 18:26:00+00:00 → 2025-12-01 19:22:00+00:00,EWC follows QQQ,0,0.5618341093995337
2025-12-01 18:26:00+00:00 → 2025-12-01 19:22:00+00:00,EWU follows QQQ,5,0.39248957642838017
2025-12-01 18:26:00+00:00 → 2025-12-01 19:22:00+00:00,XLK follows QQQ,0,0.933847658065188
2025-12-01 18:27:00+00:00 → 2025-12-01 19:23:00+00:00,EWJ follows QQQ,0,0.6026086784959509
2025-12-01 18:27:00+00:00 → 2025-12-01 19:23:00+00:00,EWT follows QQQ,0,0.7221103244582877
2025-12-01 18:27:00+00:00 → 2025-12-01 19:23:00+00:00,EWC follows QQQ,0,0.6431315280360388
2025-12-01 18:27:00+00:00 → 2025-12-01 19:23:00+00:00,EWU follows QQQ,5,0.3378566656354235
2025-12-01 18:27:00+00:00 → 2025-12-01 19:23:00+00:00,XLK follows QQQ,0,0.944839247512901
2025-12-01 18:28:00+00:00 → 2025-12-01 19:26:00+00:00,EWJ follows QQQ,0,0.6032440797466693
2025-12-01 18:28:00+00:00 → 2025-12-01 19:26:00+00:00,EWT follows QQQ,0,0.707824245655449
2025-12-01 18:28:00+00:00 → 2025-12-01 19:26:00+00:00,EWC follows QQQ,0,0.6494756043106874
2025-12-01 18:28:00+00:00 → 2025-12-01 19:26:00+00:00,EWU follows QQQ,5,0.3512207692097595
2025-12-01 18:28:00+00:00 → 2025-12-01 19:26:00+00:00,XLK follows QQQ,0,0.9462233421577978
2025-12-01 18:29:00+00:00 → 2025-12-01 19:27:00+00:00,EWJ follows QQQ,0,0.6784159355056779
2025-12-01 18:29:00+00:00 → 2025-12-01 19:27:00+00:00,EWT follows QQQ,0,0.803968891009033
2025-12-01 18:29:00+00:00 → 2025-12-01 19:27:00+00:00,EWC follows QQQ,0,0.7025608994599384
2025-12-01 18:29:00+00:00 → 2025-12-01 19:27:00+00:00,EWU follows QQQ,5,0.34580802088437157
2025-12-01 18:29:00+00:00 → 2025-12-01 19:27:00+00:00,XLK follows QQQ,0,0.9584078577222938
2025-12-01 18:30:00+00:00 → 2025-12-01 19:28:00+00:00,EWJ follows QQQ,0,0.7091860958234892
2025-12-01 18:30:00+00:00 → 2025-12-01 19:28:00+00:00,EWT follows QQQ,0,0.8224652275844667
2025-12-01 18:30:00+00:00 → 2025-12-01 19:28:00+00:00,EWC follows QQQ,0,0.7186110906442338
2025-12-01 18:30:00+00:00 → 2025-12-01 19:28:00+00:00,EWU follows QQQ,5,0.4141485674556466
2025-12-01 18:30:00+00:00 → 2025-12-01 19:28:00+00:00,XLK follows QQQ,0,0.9648013039330077
2025-12-01 18:31:00+00:00 → 2025-12-01 19:29:00+00:00,EWJ follows QQQ,0,0.6865903174744727
2025-12-01 18:31:00+00:00 → 2025-12-01 19:29:00+00:00,EWT follows QQQ,0,0.8147149251221565
2025-12-01 18:31:00+00:00 → 2025-12-01 19:29:00+00:00,EWC follows QQQ,0,0.700779906294386
2025-12-01 18:31:00+00:00 → 2025-12-01 19:29:00+00:00,EWU follows QQQ,5,0.4166182663202426
2025-12-01 18:31:00+00:00 → 2025-12-01 19:29:00+00:00,XLK follows QQQ,0,0.9645701854684162
2025-12-01 18:32:00+00:00 → 2025-12-01 19:30:00+00:00,EWJ follows QQQ,0,0.6748835581782404
2025-12-01 18:32:00+00:00 → 2025-12-01 19:30:00+00:00,EWT follows QQQ,0,0.8143114758573805
2025-12-01 18:32:00+00:00 → 2025-12-01 19:30:00+00:00,EWC follows QQQ,0,0.7039328847928306
2025-12-01 18:32:00+00:00 → 2025-12-01 19:30:00+00:00,EWU follows QQQ,5,0.40133076431698317
2025-12-01 18:32:00+00:00 → 2025-12-01 19:30:00+00:00,XLK follows QQQ,0,0.9649374725905348
2025-12-01 18:37:00+00:00 → 2025-12-01 19:31:00+00:00,EWJ follows QQQ,0,0.6673103529751805
2025-12-01 18:37:00+00:00 → 2025-12-01 19:31:00+00:00,EWT follows QQQ,0,0.8206028312990105
2025-12-01 18:37:00+00:00 → 2025-12-01 19:31:00+00:00,EWC follows QQQ,0,0.7174336700772498
2025-12-01 18:37:00+00:00 → 2025-12-01 19:31:00+00:00,EWU follows QQQ,5,0.4043721177233369
2025-12-01 18:37:00+00:00 → 2025-12-01 19:31:00+00:00,XLK follows QQQ,0,0.9619265528293423
2025-12-01 18:38:00+00:00 → 2025-12-01 19:32:00+00:00,EWJ follows QQQ,0,0.7115451265071859
2025-12-01 18:38:00+00:00 → 2025-12-01 19:32:00+00:00,EWT follows QQQ,0,0.8287954401408022
2025-12-01 18:38:00+00:00 → 2025-12-01 19:32:00+00:00,EWC follows QQQ,0,0.6989320530813686
2025-12-01 18:38:00+00:00 → 2025-12-01 19:32:00+00:00,EWU follows QQQ,0,0.41569725166946053
2025-12-01 18:38:00+00:00 → 2025-12-01 19:32:00+00:00,XLK follows QQQ,0,0.9646219531283664
2025-12-01 18:39:00+00:00 → 2025-12-01 19:33:00+00:00,EWJ follows QQQ,0,0.7132203311639985
2025-12-01 18:39:00+00:00 → 2025-12-01 19:33:00+00:00,EWT follows QQQ,0,0.8204399474035481
2025-12-01 18:39:00+00:00 → 2025-12-01 19:33:00+00:00,EWC follows QQQ,0,0.7044429811608784
2025-12-01 18:39:00+00:00 → 2025-12-01 19:33:00+00:00,EWU follows QQQ,0,0.3839531199652314
2025-12-01 18:39:00+00:00 → 2025-12-01 19:33:00+00:00,XLK follows QQQ,0,0.9650760937848483
2025-12-01 18:40:00+00:00 → 2025-12-01 19:34:00+00:00,EWJ follows QQQ,0,0.7447706916933621
2025-12-01 18:40:00+00:00 → 2025-12-01 19:34:00+00:00,EWT follows QQQ,0,0.8464957424468152
2025-12-01 18:40:00+00:00 → 2025-12-01 19:34:00+00:00,EWC follows QQQ,0,0.7255150973018816
2025-12-01 18:40:00+00:00 → 2025-12-01 19:34:00+00:00,EWU follows QQQ,0,0.38792468636491434
2025-12-01 18:40:00+00:00 → 2025-12-01 19:34:00+00:00,XLK follows QQQ,0,0.969720229913386
2025-12-01 18:41:00+00:00 → 2025-12-01 19:35:00+00:00,EWJ follows QQQ,0,0.7484768763552335
2025-12-01 18:41:00+00:00 → 2025-12-01 19:35:00+00:00,EWT follows QQQ,0,0.8461772846878166
2025-12-01 18:41:00+00:00 → 2025-12-01 19:35:00+00:00,EWC follows QQQ,0,0.7198705241220409
2025-12-01 18:41:00+00:00 → 2025-12-01 19:35:00+00:00,EWU follows QQQ,0,0.4083019849568653
2025-12-01 18:41:00+00:00 → 2025-12-01 19:35:00+00:00,XLK follows QQQ,0,0.9689029110143766
2025-12-01 18:52:00+00:00 → 2025-12-01 19:36:00+00:00,EWJ follows QQQ,0,0.7778147713473978
2025-12-01 18:52:00+00:00 → 2025-12-01 19:36:00+00:00,EWT follows QQQ,0,0.8690433068359806
2025-12-01 18:52:00+00:00 → 2025-12-01 19:36:00+00:00,EWC follows QQQ,0,0.7337247852895992
2025-12-01 18:52:00+00:00 → 2025-12-01 19:36:00+00:00,EWU follows QQQ,0,0.47221753508363246
2025-12-01 18:52:00+00:00 → 2025-12-01 19:36:00+00:00,XLK follows QQQ,0,0.9738314343894723
2025-12-01 18:53:00+00:00 → 2025-12-01 19:37:00+00:00,EWJ follows QQQ,0,0.7796316212352639
2025-12-01 18:53:00+00:00 → 2025-12-01 19:37:00+00:00,EWT follows QQQ,0,0.87320041133747
2025-12-01 18:53:00+00:00 → 2025-12-01 19:37:00+00:00,EWC follows QQQ,0,0.7318791433772609
2025-12-01 18:53:00+00:00 → 2025-12-01 19:37:00+00:00,EWU follows QQQ,0,0.47711794958559334
2025-12-01 18:53:00+00:00 → 2025-12-01 19:37:00+00:00,XLK follows QQQ,0,0.9741845918245147
2025-12-01 18:54:00+00:00 → 2025-12-01 19:38:00+00:00,EWJ follows QQQ,0,0.8065565158135539
2025-12-01 18:54:00+00:00 → 2025-12-01 19:38:00+00:00,EWT follows QQQ,0,0.8814041465066549
2025-12-01 18:54:00+00:00 → 2025-12-01 19:38:00+00:00,EWC follows QQQ,0,0.7571966657154418
2025-12-01 18:54:00+00:00 → 2025-12-01 19:38:00+00:00,EWU follows QQQ,0,0.4389050868052211
2025-12-01 18:54:00+00:00 → 2025-12-01 19:38:00+00:00,XLK follows QQQ,0,0.9790909305459105
2025-12-01 18:55:00+00:00 → 2025-12-01 19:39:00+00:00,EWJ follows QQQ,0,0.8254447612168119
2025-12-01 18:55:00+00:00 → 2025-12-01 19:39:00+00:00,EWT follows QQQ,0,0.8906581200199535
2025-12-01 18:55:00+00:00 → 2025-12-01 19:39:00+00:00,EWC follows QQQ,0,0.743711042870123
2025-12-01 18:55:00+00:00 → 2025-12-01 19:39:00+00:00,EWU follows QQQ,0,0.3657962875618832
2025-12-01 18:55:00+00:00 → 2025-12-01 19:39:00+00:00,XLK follows QQQ,0,0.9832855979263635
2025-12-01 18:56:00+00:00 → 2025-12-01 19:40:00+00:00,EWJ follows QQQ,0,0.8571909917254174
2025-12-01 18:56:00+00:00 → 2025-12-01 19:40:00+00:00,EWT follows QQQ,0,0.8866013539169084
2025-12-01 18:56:00+00:00 → 2025-12-01 19:40:00+00:00,EWC follows QQQ,0,0.7564925463419285
2025-12-01 18:56:00+00:00 → 2025-12-01 19:40:00+00:00,EWU follows QQQ,0,0.3738305952766257
2025-12-01 18:56:00+00:00 → 2025-12-01 19:40:00+00:00,XLK follows QQQ,0,0.9832241624146772
2025-12-01 18:57:00+00:00 → 2025-12-01 19:41:00+00:00,EWJ follows QQQ,0,0.8742698051007893
2025-12-01 18:57:00+00:00 → 2025-12-01 19:41:00+00:00,EWT follows QQQ,0,0.8917329077201133
2025-12-01 18:57:00+00:00 → 2025-12-01 19:41:00+00:00,EWC follows QQQ,0,0.7571529435546804
2025-12-01 18:57:00+00:00 → 2025-12-01 19:41:00+00:00,EWU follows QQQ,0,0.41023159935582626
2025-12-01 18:57:00+00:00 → 2025-12-01 19:41:00+00:00,XLK follows QQQ,0,0.9807545868301926
2025-12-01 19:00:00+00:00 → 2025-12-01 19:42:00+00:00,EWJ follows QQQ,0,0.8775394605966939
2025-12-01 19:00:00+00:00 → 2025-12-01 19:42:00+00:00,EWT follows QQQ,0,0.8783020519007242
2025-12-01 19:00:00+00:00 → 2025-12-01 19:42:00+00:00,EWC follows QQQ,0,0.7596744722830114
2025-12-01 19:00:00+00:00 → 2025-12-01 19:42:00+00:00,EWU follows QQQ,0,0.4111058750548885
2025-12-01 19:00:00+00:00 → 2025-12-01 19:42:00+00:00,XLK follows QQQ,0,0.9791731436021773
2025-12-01 19:01:00+00:00 → 2025-12-01 19:43:00+00:00,EWJ follows QQQ,0,0.874129127757544
2025-12-01 19:01:00+00:00 → 2025-12-01 19:43:00+00:00,EWT follows QQQ,0,0.8571688936931088
2025-12-01 19:01:00+00:00 → 2025-12-01 19:43:00+00:00,EWC follows QQQ,0,0.744362410513571
2025-12-01 19:01:00+00:00 → 2025-12-01 19:43:00+00:00,EWU follows QQQ,0,0.38018095813675334
2025-12-01 19:01:00+00:00 → 2025-12-01 19:43:00+00:00,XLK follows QQQ,0,0.9805211216171777
2025-12-01 19:02:00+00:00 → 2025-12-01 19:44:00+00:00,EWJ follows QQQ,0,0.8686329832987201
2025-12-01 19:02:00+00:00 → 2025-12-01 19:44:00+00:00,EWT follows QQQ,0,0.8598148932505266
2025-12-01 19:02:00+00:00 → 2025-12-01 19:44:00+00:00,EWC follows QQQ,0,0.7441475798109973
2025-12-01 19:02:00+00:00 → 2025-12-01 19:44:00+00:00,EWU follows QQQ,0,0.39762304000360604
2025-12-01 19:02:00+00:00 → 2025-12-01 19:44:00+00:00,XLK follows QQQ,0,0.979485710493294
2025-12-01 19:03:00+00:00 → 2025-12-01 19:45:00+00:00,EWJ follows QQQ,0,0.8719652803202137
2025-12-01 19:03:00+00:00 → 2025-12-01 19:45:00+00:00,EWT follows QQQ,0,0.8580298558613985
2025-12-01 19:03:00+00:00 → 2025-12-01 19:45:00+00:00,EWC follows QQQ,0,0.7453011425479434
2025-12-01 19:03:00+00:00 → 2025-12-01 19:45:00+00:00,EWU follows QQQ,0,0.38365104410221557
2025-12-01 19:03:00+00:00 → 2025-12-01 19:45:00+00:00,XLK follows QQQ,0,0.9791866056075383
2025-12-01 19:06:00+00:00 → 2025-12-01 19:46:00+00:00,EWJ follows QQQ,0,0.872277553649631
2025-12-01 19:06:00+00:00 → 2025-12-01 19:46:00+00:00,EWT follows QQQ,0,0.8536110537791332
2025-12-01 19:06:00+00:00 → 2025-12-01 19:46:00+00:00,EWC follows QQQ,0,0.7503091545574337
2025-12-01 19:06:00+00:00 → 2025-12-01 19:46:00+00:00,EWU follows QQQ,0,0.3762664145605283
2025-12-01 19:06:00+00:00 → 2025-12-01 19:46:00+00:00,XLK follows QQQ,0,0.9799671077800742
2025-12-01 19:09:00+00:00 → 2025-12-01 19:47:00+00:00,EWJ follows QQQ,0,0.8810688790990129
2025-12-01 19:09:00+00:00 → 2025-12-01 19:47:00+00:00,EWT follows QQQ,0,0.8529304554519849
2025-12-01 19:09:00+00:00 → 2025-12-01 19:47:00+00:00,EWC follows QQQ,0,0.7622399699458885
2025-12-01 19:09:00+00:00 → 2025-12-01 19:47:00+00:00,EWU follows QQQ,0,0.4064954719228149
2025-12-01 19:09:00+00:00 → 2025-12-01 19:47:00+00:00,XLK follows QQQ,0,0.9786521032107889
2025-12-01 19:10:00+00:00 → 2025-12-01 19:48:00+00:00,EWJ follows QQQ,0,0.8771877891673514
2025-12-01 19:10:00+00:00 → 2025-12-01 19:48:00+00:00,EWT follows QQQ,0,0.8556721860326953
2025-12-01 19:10:00+00:00 → 2025-12-01 19:48:00+00:00,EWC follows QQQ,0,0.7681116946317363
2025-12-01 19:10:00+00:00 → 2025-12-01 19:48:00+00:00,EWU follows QQQ,0,0.39954283902044496
2025-12-01 19:10:00+00:00 → 2025-12-01 19:48:00+00:00,XLK follows QQQ,0,0.9772875443623712
2025-12-01 19:13:00+00:00 → 2025-12-01 19:49:00+00:00,EWJ follows QQQ,0,0.8781853649885762
2025-12-01 19:13:00+00:00 → 2025-12-01 19:49:00+00:00,EWT follows QQQ,0,0.8601807175580032
2025-12-01 19:13:00+00:00 → 2025-12-01 19:49:00+00:00,EWC follows QQQ,0,0.7692884461492692
2025-12-01 19:13:00+00:00 → 2025-12-01 19:49:00+00:00,EWU follows QQQ,0,0.3988862332639269
2025-12-01 19:13:00+00:00 → 2025-12-01 19:49:00+00:00,XLK follows QQQ,0,0.9774842162028746
2025-12-01 19:19:00+00:00 → 2025-12-01 19:50:00+00:00,EWJ follows QQQ,0,0.8739751332041129
2025-12-01 19:19:00+00:00 → 2025-12-01 19:50:00+00:00,EWT follows QQQ,0,0.8561040962931709
2025-12-01 19:19:00+00:00 → 2025-12-01 19:50:00+00:00,EWC follows QQQ,0,0.7667859609709332
2025-12-01 19:19:00+00:00 → 2025-12-01 19:50:00+00:00,EWU follows QQQ,0,0.3779882277066967
2025-12-01 19:19:00+00:00 → 2025-12-01 19:50:00+00:00,XLK follows QQQ,0,0.9770066118915209
2025-12-01 19:20:00+00:00 → 2025-12-01 19:51:00+00:00,EWJ follows QQQ,0,0.8586192219734853
2025-12-01 19:20:00+00:00 → 2025-12-01 19:51:00+00:00,EWT follows QQQ,0,0.8567643949317949
2025-12-01 19:20:00+00:00 → 2025-12-01 19:51:00+00:00,EWC follows QQQ,0,0.756649543963758
2025-12-01 19:20:00+00:00 → 2025-12-01 19:51:00+00:00,EWU follows QQQ,0,0.38221578616601837
2025-12-01 19:20:00+00:00 → 2025-12-01 19:51:00+00:00,XLK follows QQQ,0,0.9769878171509027
2025-12-01 19:21:00+00:00 → 2025-12-01 19:52:00+00:00,EWJ follows QQQ,0,0.8578437011139426
2025-12-01 19:21:00+00:00 → 2025-12-01 19:52:00+00:00,EWT follows QQQ,0,0.8530753689186527
2025-12-01 19:21:00+00:00 → 2025-12-01 19:52:00+00:00,EWC follows QQQ,0,0.7832917650701455
2025-12-01 19:21:00+00:00 → 2025-12-01 19:52:00+00:00,EWU follows QQQ,0,0.4050553842234227
2025-12-01 19:21:00+00:00 → 2025-12-01 19:52:00+00:00,XLK follows QQQ,0,0.977784714746295
2025-12-01 19:22:00+00:00 → 2025-12-01 19:53:00+00:00,EWJ follows QQQ,0,0.8667855383919598
2025-12-01 19:22:00+00:00 → 2025-12-01 19:53:00+00:00,EWT follows QQQ,0,0.8670281258040864
2025-12-01 19:22:00+00:00 → 2025-12-01 19:53:00+00:00,EWC follows QQQ,0,0.8116461110476546
2025-12-01 19:22:00+00:00 → 2025-12-01 19:53:00+00:00,EWU follows QQQ,0,0.45507642419806904
2025-12-01 19:22:00+00:00 → 2025-12-01 19:53:00+00:00,XLK follows QQQ,0,0.9779193362132426
2025-12-01 19:23:00+00:00 → 2025-12-01 19:54:00+00:00,EWJ follows QQQ,0,0.865371849673613
2025-12-01 19:23:00+00:00 → 2025-12-01 19:54:00+00:00,EWT follows QQQ,0,0.8645537704680275
2025-12-01 19:23:00+00:00 → 2025-12-01 19:54:00+00:00,EWC follows QQQ,0,0.8042750906372351
2025-12-01 19:23:00+00:00 → 2025-12-01 19:54:00+00:00,EWU follows QQQ,0,0.4158915944593096
2025-12-01 19:23:00+00:00 → 2025-12-01 19:54:00+00:00,XLK follows QQQ,0,0.9776656682039097
2025-12-01 19:26:00+00:00 → 2025-12-01 19:55:00+00:00,EWJ follows QQQ,0,0.8653923138545317
2025-12-01 19:26:00+00:00 → 2025-12-01 19:55:00+00:00,EWT follows QQQ,0,0.8645718220532431
2025-12-01 19:26:00+00:00 → 2025-12-01 19:55:00+00:00,EWC follows QQQ,0,0.8042979855951535
2025-12-01 19:26:00+00:00 → 2025-12-01 19:55:00+00:00,EWU follows QQQ,0,0.4312493905139511
2025-12-01 19:26:00+00:00 → 2025-12-01 19:55:00+00:00,XLK follows QQQ,0,0.9784665942296024
2025-12-01 19:27:00+00:00 → 2025-12-01 19:56:00+00:00,EWJ follows QQQ,0,0.8650390955871405
2025-12-01 19:27:00+00:00 → 2025-12-01 19:56:00+00:00,EWT follows QQQ,0,0.8657391114107171
2025-12-01 19:27:00+00:00 → 2025-12-01 19:56:00+00:00,EWC follows QQQ,0,0.8021055374519249
2025-12-01 19:27:00+00:00 → 2025-12-01 19:56:00+00:00,EWU follows QQQ,0,0.44218320159364277
2025-12-01 19:27:00+00:00 → 2025-12-01 19:56:00+00:00,XLK follows QQQ,0,0.9753603266292412
2025-12-01 19:28:00+00:00 → 2025-12-01 19:57:00+00:00,EWJ follows QQQ,0,0.8496470105109898
2025-12-01 19:28:00+00:00 → 2025-12-01 19:57:00+00:00,EWT follows QQQ,0,0.8442652937825172
2025-12-01 19:28:00+00:00 → 2025-12-01 19:57:00+00:00,EWC follows QQQ,0,0.7781091041317395
2025-12-01 19:28:00+00:00 → 2025-12-01 19:57:00+00:00,EWU follows QQQ,0,0.46260284139923397
2025-12-01 19:28:00+00:00 → 2025-12-01 19:57:00+00:00,XLK follows QQQ,0,0.9718999485148885
2025-12-01 19:29:00+00:00 → 2025-12-01 20:00:00+00:00,EWJ follows QQQ,0,0.8418485965432553
2025-12-01 19:29:00+00:00 → 2025-12-01 20:00:00+00:00,EWT follows QQQ,0,0.838229065223342
2025-12-01 19:29:00+00:00 → 2025-12-01 20:00:00+00:00,EWC follows QQQ,0,0.7869751410157451
2025-12-01 19:29:00+00:00 → 2025-12-01 20:00:00+00:00,EWU follows QQQ,0,0.442823655381209
2025-12-01 19:29:00+00:00 → 2025-12-01 20:00:00+00:00,XLK follows QQQ,0,0.9708713727918757
2025-12-01 19:30:00+00:00 → 2025-12-01 20:01:00+00:00,EWJ follows QQQ,0,0.8412043923522254
2025-12-01 19:30:00+00:00 → 2025-12-01 20:01:00+00:00,EWT follows QQQ,0,0.8360719149915193
2025-12-01 19:30:00+00:00 → 2025-12-01 20:01:00+00:00,EWC follows QQQ,0,0.7835453122099196
2025-12-01 19:30:00+00:00 → 2025-12-01 20:01:00+00:00,EWU follows QQQ,0,0.44601906609547126
2025-12-01 19:30:00+00:00 → 2025-12-01 20:01:00+00:00,XLK follows QQQ,0,0.96995872072283
2025-12-01 19:31:00+00:00 → 2025-12-01 20:02:00+00:00,EWJ follows QQQ,0,0.842809995116069
2025-12-01 19:31:00+00:00 → 2025-12-01 20:02:00+00:00,EWT follows QQQ,0,0.8388380733676906
2025-12-01 19:31:00+00:00 → 2025-12-01 20:02:00+00:00,EWC follows QQQ,0,0.7688840002266317
2025-12-01 19:31:00+00:00 → 2025-12-01 20:02:00+00:00,EWU follows QQQ,0,0.4493461151905923
2025-12-01 19:31:00+00:00 → 2025-12-01 20:02:00+00:00,XLK follows QQQ,0,0.9704680664834052
2025-12-01 19:32:00+00:00 → 2025-12-01 20:03:00+00:00,EWJ follows QQQ,0,0.8518940266213051
2025-12-01 19:32:00+00:00 → 2025-12-01 20:03:00+00:00,EWT follows QQQ,0,0.8511224157230471
2025-12-01 19:32:00+00:00 → 2025-12-01 20:03:00+00:00,EWC follows QQQ,0,0.7635035668831778
2025-12-01 19:32:00+00:00 → 2025-12-01 20:03:00+00:00,EWU follows QQQ,0,0.45588779318954264
2025-12-01 19:32:00+00:00 → 2025-12-01 20:03:00+00:00,XLK follows QQQ,0,0.9738146663392292
2025-12-01 19:33:00+00:00 → 2025-12-01 20:04:00+00:00,EWJ follows QQQ,0,0.8410555472009722
2025-12-01 19:33:00+00:00 → 2025-12-01 20:04:00+00:00,EWT follows QQQ,0,0.8317361963227486
2025-12-01 19:33:00+00:00 → 2025-12-01 20:04:00+00:00,EWC follows QQQ,0,0.766637793821175
2025-12-01 19:33:00+00:00 → 2025-12-01 20:04:00+00:00,EWU follows QQQ,0,0.400335170041787
2025-12-01 19:33:00+00:00 → 2025-12-01 20:04:00+00:00,XLK follows QQQ,0,0.9718321187185454
2025-12-01 19:34:00+00:00 → 2025-12-01 20:05:00+00:00,EWJ follows QQQ,0,0.8460398318058108
2025-12-01 19:34:00+00:00 → 2025-12-01 20:05:00+00:00,EWT follows QQQ,0,0.8350738876028936
2025-12-01 19:34:00+00:00 → 2025-12-01 20:05:00+00:00,EWC follows QQQ,0,0.7641418886210405
2025-12-01 19:34:00+00:00 → 2025-12-01 20:05:00+00:00,EWU follows QQQ,0,0.42295577716129806
2025-12-01 19:34:00+00:00 → 2025-12-01 20:05:00+00:00,XLK follows QQQ,0,0.9710666126044694
2025-12-01 19:35:00+00:00 → 2025-12-01 20:06:00+00:00,EWJ follows QQQ,0,0.8443696199992078
2025-12-01 19:35:00+00:00 → 2025-12-01 20:06:00+00:00,EWT follows QQQ,0,0.8105804842570595
2025-12-01 19:35:00+00:00 → 2025-12-01 20:06:00+00:00,EWC follows QQQ,0,0.7625070628089459
2025-12-01 19:35:00+00:00 → 2025-12-01 20:06:00+00:00,EWU follows QQQ,0,0.4255365326754155
2025-12-01 19:35:00+00:00 → 2025-12-01 20:06:00+00:00,XLK follows QQQ,0,0.969845384085384
2025-12-01 19:36:00+00:00 → 2025-12-01 20:07:00+00:00,EWJ follows QQQ,0,0.8328903092528263
2025-12-01 19:36:00+00:00 → 2025-12-01 20:07:00+00:00,EWT follows QQQ,0,0.8157874605179982
2025-12-01 19:36:00+00:00 → 2025-12-01 20:07:00+00:00,EWC follows QQQ,0,0.7662536392380838
2025-12-01 19:36:00+00:00 → 2025-12-01 20:07:00+00:00,EWU follows QQQ,0,0.3925978081946714
2025-12-01 19:36:00+00:00 → 2025-12-01 20:07:00+00:00,XLK follows QQQ,0,0.9715510922735936
2025-12-01 19:37:00+00:00 → 2025-12-01 20:08:00+00:00,EWJ follows QQQ,0,0.8169249562649642
2025-12-01 19:37:00+00:00 → 2025-12-01 20:08:00+00:00,EWT follows QQQ,0,0.7955383885735575
2025-12-01 19:37:00+00:00 → 2025-12-01 20:08:00+00:00,EWC follows QQQ,0,0.7311469372705345
2025-12-01 19:37:00+00:00 → 2025-12-01 20:08:00+00:00,EWU follows QQQ,0,0.33912798886242396
2025-12-01 19:37:00+00:00 → 2025-12-01 20:08:00+00:00,XLK follows QQQ,0,0.9694033218630991
2025-12-01 19:38:00+00:00 → 2025-12-01 20:09:00+00:00,EWJ follows QQQ,0,0.834424106472186
2025-12-01 19:38:00+00:00 → 2025-12-01 20:09:00+00:00,EWT follows QQQ,0,0.7970268168892776
2025-12-01 19:38:00+00:00 → 2025-12-01 20:09:00+00:00,EWC follows QQQ,0,0.7036487896845388
2025-12-01 19:38:00+00:00 → 2025-12-01 20:09:00+00:00,EWU follows QQQ,-5,0.39370335467375756
2025-12-01 19:38:00+00:00 → 2025-12-01 20:09:00+00:00,XLK follows QQQ,0,0.9683168893194408
2025-12-01 19:39:00+00:00 → 2025-12-01 20:10:00+00:00,EWJ follows QQQ,0,0.83352289732924
2025-12-01 19:39:00+00:00 → 2025-12-01 20:10:00+00:00,EWT follows QQQ,0,0.8083380164964629
2025-12-01 19:39:00+00:00 → 2025-12-01 20:10:00+00:00,EWC follows QQQ,0,0.6768965886496644
2025-12-01 19:39:00+00:00 → 2025-12-01 20:10:00+00:00,EWU follows QQQ,-5,0.42480935793353225
